"","Name","Elevation","Replicate_num","Info.available.on.when.barnacle.first.present.","Month.added.to.dataset..Feb..Aug..Mar.","Month.first.present..Feb..Aug..Mar..Unk...if.covered.previously..etc.....","X18FebAfter_Barnacle_num","X18FebAfter_photo_num","X18FebAfter_X_pixels","X18FebAfter_Y_pixels","X18FebAfter_Angle_pixels","X18FebAfter_Length_pixels","X18FebAfter_notes","X18AugBefore_Survived...Dead..Alive..Absent..New..Covered.by.left.right.top.bottom.","New.August.ROI.barnacle.number..optional.","X18AugBefore_photo_num","X18AugBefore_X_pixels","X18AugBefore_Y_pixels","X18AugBefore_Angle_pixels","X18AugBefore_Length_pixels","X18AugBefore_notes","X18AugAfter_photo_num","X18AugAfter_Removed...Y...N..or.covered.by.left.right.top.bottom.","X18AugAfter_Removed_notes","Time2Start_Include_1","Time2Start_X_pixels","Time2Start_Y_pixels","Time2Start_Angle_pixels","Time2Start_Length_pixels","X19Mar_Survived...Dead..Alive..Alive.Blurry..Absent..Covered.by.right.left.top.bottom..New.","X19Mar_barnacle_num..optional.","X19Mar_photo_num","X19Mar_X_pixels","X19Mar_Y_pixels","X19Mar_Angle_pixels","X19Mar_Length_pixels","generated_uid","ID","Feb.scale","Aug.scale","Mar.scale","Feb.pixel_per_cm","Aug.pixel_per_cm","Mar.pixel_per_cm","Feb.Length","Feb.X","Feb.Y","Aug.Length","Aug.X","Aug.Y","Mar.Length","Mar.X","Mar.Y","change.Y.Aug.Feb","change.Y.Mar.Aug","growth.Aug.Feb","growth.Mar.Aug","y_init.plot","y_del.plot","rep","phot_1","phot_2"
"194","Addie","Upper",3,"N","","","46",4764,2927.333,2173.167,-14.036,28.215,"","Alive","",5127,2790.5,2396,-20.41,45.88,"","","N","Alive",1,2790.5,2396,-20.41,"45.88","","",5414,2899.5,1935.5,-3.122,55.082,194,"Upper.3.194",1299.901,1324.5,1306.902,216.650166666667,220.75,217.817,0.130232994666517,13.5117966675924,10.0307654198281,0.207836919592299,12.6409966024915,10.8539071347678,0.25288200645496,13.3116331599462,8.88589963134191,0.823141714939714,-1.96800750342593,0.0776039249257821,0.0450450868626609,1352.667,-212.833,"4764","4764 5127","5127 5414"
"196","Addie","Upper",3,"N","","","48",4764,3210.5,2252,-82.875,40.311,"","Alive","",5127,3067,2510.5,90,53,"","","N","Alive",1,3067,2510.5,90,"53","","",5414,3180.5,2036,98.531,60.671,196,"Upper.3.196",1299.901,1324.5,1306.902,216.650166666667,220.75,217.817,0.186064938791493,14.8188208178931,10.3946377454898,0.240090600226501,13.8935447338618,11.3725934314836,0.278541160699119,14.601706937475,9.34729612472856,0.977955685993733,-2.02529730675502,0.054025661435008,0.0384505604726184,1431.5,-248.5,"4764","4764 5127","5127 5414"
"209","Addie","Upper",3,"N","","","61",4764,1275.5,712,139.728,94.366,"","Alive","",5127,1207.333,769.333,136.637,99.013,"","","N","Alive",1,1207.333,769.333,136.637,"99.013","","",5414,1299.5,409.5,141.582,111.041,209,"Upper.3.209",1299.901,1324.5,1306.902,216.650166666667,220.75,217.817,0.435568554836099,5.88737142290067,3.28640411846748,0.448530011325028,5.46923216308041,3.48508720271801,0.509790328578577,5.96601734483534,1.88001854767993,0.198683084250524,-1.60506865503807,0.0129614564889293,0.0612603172535491,-108.5,-47.333,"4764","4764 5127","5127 5414"
"275","Addie","Upper",4,"N","","","6",4766,3413.75,684.75,-86.553,82.623,"","Alive","",5129,3552,803.333,86.332,77.474,"","","N","",1,3552,803.333,86.332,"77.474","","",5416,3128.667,666.667,22.135,63.386,275,"Upper.4.275",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.380252034771563,15.7109446970144,3.15139344746412,0.351088247889554,16.0965673194064,3.64045712680201,0.292838652151885,14.4542111398744,3.07995244555802,0.489063679337888,-0.56050468124399,-0.0291637868820097,-0.0582495957376689,-135.75,-108.583,"4766","4766 5129","5129 5416"
"276","Addie","Upper",4,"N","","","7",4766,3450.25,817.75,-58.921,85.408,"","Alive","",5129,3590,944.333,117.728,87.965,"","","N","",1,3590,944.333,117.728,"87.965","","",5416,3260.667,616,3.24,53.4,276,"Upper.4.276",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.393069312246828,15.8789269691319,3.76349323353601,0.398630220791551,16.2687715869001,4.27942559302845,0.246704067537163,15.0640414191798,2.84587463675829,0.515932359492434,-1.43355095627016,0.00556090854472241,-0.151926153254387,-2.75,-116.583,"4766","4766 5129","5129 5416"
"279","Addie","Upper",4,"N","","","10",4766,3558.25,845,23.356,48.386,"","Alive","",5129,3707.667,985.333,8.276,55.817,"","","N","",1,3707.667,985.333,8.276,"55.817","","",5416,2874,784,-1.123,50.684,279,"Upper.4.279",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.222684663525373,16.3759704044384,3.88890465587029,0.252945410491923,16.8020021011942,4.46522493427159,0.23415634754782,13.2776683539664,3.6220222649651,0.576320278401304,-0.843202669306498,0.03026074696655,-0.0187890629441026,24.5,-130.333,"4766","4766 5129","5129 5416"
"280","Addie","Upper",4,"N","","","11",4766,3696.5,830.25,19.44,36.225,"","Alive","",5129,3843.667,958,-1.273,44.672,"","","N","",1,3843.667,958,-1.273,"44.672","","",5416,2761.333,819.333,104.349,88.292,280,"Upper.4.280",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.166716652259055,17.012232024171,3.82102140891871,0.202439711512535,17.4183121111714,4.34136021733991,0.407902538033544,12.7571551109475,3.78525812298552,0.520338808421204,-0.556102094354392,0.0357230592534803,0.205462826521009,9.75,-117.75,"4766","4766 5129","5129 5416"
"282","Addie","Upper",4,"N","","","13",4766,3423.75,939.25,-24.305,33.354,"","Alive","",5129,3556,1067.25,-30.018,51.723,"","","N","",1,3556,1067.25,-30.018,"51.723","","",5416,2712,988.333,103.191,65.659,282,"Upper.4.282",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.153503580937157,15.7569672373206,4.32266709825582,0.234392666515107,16.1146940844058,4.83644748638416,0.303339744764469,12.5292402839099,4.5660256775507,0.513780388128334,-0.270421808833456,0.0808890855779498,0.0689470782493617,118.75,-118,"4766","4766 5129","5129 5416"
"283","Addie","Upper",4,"N","","","14",4766,3290.25,969.25,6.71,33.801,"","Alive","",5129,3422.75,1082,-9.162,31.894,"","","N","",1,3422.75,1082,-9.162,"31.894","","",5416,2605.333,1022.333,110.323,58.21,283,"Upper.4.283",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.155560788488842,15.1425663242334,4.46073471917429,0.14453376072217,15.5108462253655,4.90328993231919,0.268925913320942,12.0364465990412,4.72310317373541,0.442555213144898,-0.180186758583781,-0.0110270277666719,0.124392152598771,148.75,-102.75,"4766","4766 5129","5129 5416"
"284","Addie","Upper",4,"N","","","15",4766,3199.5,1000.25,104.036,53.115,"","Alive","",5129,3313.5,1102.75,101.47,69.916,"","","N","",1,3313.5,1102.75,101.47,"69.916","","",5416,1796.667,1043.333,101.712,83.16,284,"Upper.4.284",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.244448722836154,14.724911770955,4.60340459412338,0.316837725423317,15.0157589563213,4.99732252575322,0.384193075962369,8.30046923052047,4.82012162726126,0.393917931629842,-0.177200898491962,0.0723890025871622,0.0673553505390526,179.75,-92.5,"4766","4766 5129","5129 5416"
"285","Addie","Upper",4,"N","","","16",4766,3047.25,1091.75,-0.924,61.502,"","Alive","",5129,3155.5,1197.75,-2.322,74.042,"","","N","",1,3155.5,1197.75,-2.322,"74.042","","",5416,1494.667,679.333,102.609,77.952,285,"Upper.4.285",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.283047827390928,14.0242185947938,5.02451083792472,0.335535483520127,14.2997517388477,5.42783319448735,0.360132499487958,6.90525147029156,3.13846843281318,0.403322356562628,-2.28936476167417,0.0524876561291986,0.024597015967831,271.25,-96,"4766","4766 5129","5129 5416"
"286","Addie","Upper",4,"N","","","17",4766,3107,1124.25,-78.056,52.662,"","Alive","",5129,3249.25,1250.5,96.911,66.545,"","","N","",1,3249.25,1250.5,96.911,"66.545","","",5416,1376.667,776,153.97,47.703,286,"Upper.4.286",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.242363901760285,14.2992032731231,5.17408409391973,0.30156139422013,14.7245977935195,5.66687990791603,0.220384347073508,6.36010016000345,3.58506285409811,0.492795813996302,-2.08181705381793,0.0591974924598445,-0.0811770471466223,303.75,-116.25,"4766","4766 5129","5129 5416"
"287","Addie","Upper",4,"N","","","18",4766,3017.5,1170.5,79.287,37.656,"","Alive","",5129,3139.25,1282,85.135,47.13,"","","N","",1,3139.25,1282,85.135,"47.13","","",5416,1634,1081.333,0,69.333,287,"Upper.4.287",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.173302477776866,13.887301537383,5.38693834283571,0.213578608604624,14.2261117560379,5.80962818228577,0.320313354205134,7.54895966958287,4.99567882887947,0.422689839450061,-0.813949353406302,0.0402761308277585,0.10673474560051,350,-101.5,"4766","4766 5129","5129 5416"
"293","Addie","Upper",4,"N","","","24",4766,2225.75,1130.5,-85.061,81.346,"","Alive","",5129,2321.75,1197.75,90.674,85.513,"","","N","",1,2321.75,1197.75,90.674,"85.513","","",5416,1404,2597.667,-41.424,67.987,293,"Upper.4.293",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.374374956374467,10.243466908643,5.20284818161108,0.38751851384696,10.5214541592995,5.42783319448735,0.314094933326763,6.48637660715688,12.0010302435779,0.224985012876268,6.57319704909057,0.0131435574724933,-0.0734235805201975,310,-57.25,"4766","4766 5129","5129 5416"
"302","Addie","Upper",4,"N","","","33",4766,2062,1157.75,2.961,58.054,"","Alive","",5129,2159.75,1217.75,-7.883,66.185,"","","N","",1,2159.75,1217.75,-7.883,"66.185","","",5416,2490,1654.333,123.085,79.151,302,"Upper.4.302",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.267179255493365,9.48984781112963,5.32825960394536,0.29992998537019,9.78732017682659,5.51846701948401,0.365671791191648,11.5036166323509,7.64289663222768,0.190207415538648,2.12442961274368,0.0327507298768246,0.0657418058214583,337.25,-50,"4766","4766 5129","5129 5416"
"310","Addie","Upper",4,"N","","","41",4766,1492.75,1926.5,31.504,36.787,"","Alive","",5129,1537.667,1954.667,19.747,41.751,"","","N","",1,1537.667,1954.667,19.747,"41.751","","",5416,2457.333,2322.667,121.787,83.245,310,"Upper.4.310",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.169303119024261,6.87001470420163,8.8662423899812,0.189202641371773,6.9682320890568,8.85794734023711,0.384585769702831,11.3526974980019,10.7305504950251,-0.00829504974408657,1.872603154788,0.0198995223475124,0.195383128331058,1106,-18.1669999999999,"4766","4766 5129","5129 5416"
"312","Addie","Upper",4,"N","","","43",4766,1458.5,2216.75,32.196,32.175,"","Alive","",5129,1480,2237,-137.643,45.787,"","","N","",1,1480,2237,-137.643,"45.787","","",5416,3029,2074,0,101.333,312,"Upper.4.312",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.148077523435061,6.71238750365304,10.2020466223674,0.207492547256099,6.70690304975268,10.1373933258762,0.468150997673097,13.9937569395144,9.58172726726736,-0.0646532964912314,-0.555666058608823,0.0594150238210377,0.260658450416998,1396.25,-10.25,"4766","4766 5129","5129 5416"
"318","Addie","Upper",4,"N","","","49",4766,2018.75,2011.75,-48.27,48.872,"","Alive","",5129,2055.667,2073,-55.305,63.246,"","","N","",1,2055.667,2073,-55.305,"63.246","Dead","",5416,,,,,318,"Upper.4.318",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.224921358984252,9.2908003243055,9.25858454609119,0.286611344786931,9.31564815647024,9.39419596090359,,,,0.135611414812399,,0.0616899858026794,,1191.25,-51.25,"4766","4766 5129","5129 5416"
"319","Addie","Upper",4,"N","","","50",4766,2065,1958.25,-52.125,45.213,"","Alive","",5129,2112,2006,-63.004,59.337,"","","N","",1,2112,2006,-63.004,"59.337","","",5416,3066.333,1539,140.44,119.331,319,"Upper.4.319",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.208081711486229,9.50365457322148,9.01236395545325,0.268896963691334,9.57093191964707,9.09057264716479,0.55130043227111,14.1662326502516,7.11006666553735,0.0782086917115361,-1.98050598162743,0.0608152522051055,0.282403468579775,1137.75,-37.75,"4766","4766 5129","5129 5416"
"323","Addie","Upper",4,"N","","","54",4766,1758.75,1624,-78.44,44.814,"","Alive","",5129,1831.5,1660.25,-79.796,51.296,"","","N","",1,1831.5,1660.25,-79.796,"51.296","","",5416,3301.333,1343,104.826,70.516,323,"Upper.4.323",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.206245412128013,8.09421427634541,7.47406054571994,0.232457634351428,8.29979252406894,7.52374039753506,0.32577872708709,15.2519153444694,6.20456109929608,0.04967985181512,-1.31917929823898,0.0262122222234149,0.0933210927356621,803.5,-26.25,"4766","4766 5129","5129 5416"
"325","Addie","Upper",4,"N","","","56",4766,2107.5,1586,-80.538,36.497,"","Alive","",5129,2184,1648.75,-90,36.5,"","","N","",1,2184,1648.75,-90,"36.5","","",5416,3221.333,1179.667,52.98,76.269,325,"Upper.4.325",1303.709,1324.009,1298.722,217.284833333333,220.668166666667,216.453666666667,0.167968465355382,9.69925036952265,7.29917489255654,0.165406730618901,9.89721368963504,7.47162594816198,0.352357163426815,14.8823212357995,5.4499746674038,0.17245105560544,-2.02165128075818,-0.00256173473648158,0.186950432807914,765.5,-52.75,"4766","4766 5129","5129 5416"
"353","Sara","Upper",1,"N","","","14",4761,2009,1988.667,-20.395,83.333,"","Alive","",5123,1648.667,1981.333,165.285,102.207,"","","N","",1,1648.667,1981.333,165.285,"102.207","Alive","",5410,1648.667,1981.333,165.285,102.207,353,"Upper.1.353",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.382088826837415,9.21143428313354,9.11820576482644,0.460736752659461,7.43199076185403,8.93160871913888,0.47330947395394,7.63479713224358,9.17533710956765,-0.186597045687568,0.243728390428776,0.0786479258220453,0.0125727212944791,1168.167,17.3339999999998,"4761","4761 5123","5123 5410"
"354","Sara","Upper",1,"N","","","15",4761,2256.667,958.333,40.601,36.878,"","Alive","",5123,1846.5,846.5,63.853,61.27,"","","N","",1,1846.5,846.5,63.853,"61.27","Dead","",5410,,,,,354,"Upper.1.354",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.169088737428272,10.3470083471459,4.39403755642519,0.276197724573123,8.32379791781085,3.81591927290923,,,,-0.578118283515967,,0.107108987144851,,137.833,121.833,"4761","4761 5123","5123 5410"
"362","Sara","Upper",1,"N","","","23",4761,2497,1205.333,105.154,48.999,"","Alive","",5123,2116.75,1104.25,95.404,73.787,"","","N","",1,2116.75,1104.25,95.404,"73.787","Alive","",5410,2116.75,1104.25,95.404,73.787,362,"Upper.1.362",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.224664543772653,11.4489554031779,5.52655336923454,0.332622841571356,9.54205212159552,4.97782499363262,0.341699552424387,9.80243847282477,5.11366135992288,-0.548728375601923,0.135836366290259,0.107958297798703,0.00907671085303086,384.833,111.083,"4761","4761 5123","5123 5410"
"368","Sara","Upper",1,"N","","","29",4761,2884,1084.333,73.856,39.016,"","Alive","",5123,2538,927.667,90,71.333,"","","N","",1,2538,927.667,90,"71.333","Alive","",5410,2538,927.667,90,71.333,368,"Upper.1.368",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.178891647581253,13.2233830127213,4.97175817348583,0.321560507376768,11.4409960007603,4.18181025887996,0.330335345970006,11.7532012963407,4.29592473875986,-0.789947914605876,0.114114479879905,0.142668859795514,0.00877483859323797,263.833,166.666,"4761","4761 5123","5123 5410"
"387","Sara","Upper",1,"N","","","48",4761,3482.333,804.667,113.703,44.821,"","Alive","",5123,3129.5,638,99.039,44.553,"","","N","",1,3129.5,638,99.039,"44.553","Alive","",5410,3129.5,638,99.039,44.553,387,"Upper.1.387",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.205508061724404,15.9667902346875,3.68946599816138,0.200839517266302,14.1074062192196,2.87602657544724,0.20632008564061,14.4923733084706,2.95450844250016,-0.813439422714144,0.0784818670529184,-0.00466854445810219,0.00548056837430824,-15.833,176.667,"4761","4761 5123","5123 5410"
"398","Sara","Upper",1,"N","","","59",4761,1811,679.333,-61.821,32.51,"","Alive","",5123,1398.5,550.5,131.82,25.495,"","","N","",1,1398.5,550.5,131.82,"25.495","Alive","",5410,1398.5,550.5,131.82,25.495,398,"Upper.1.398",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.14906108937017,8.30358759918111,3.11479904721949,0.114928366051767,6.30426828489492,2.48158719401835,0.118064565425614,6.47630102952425,2.54930548212592,-0.633211853201145,0.0677182881075731,-0.0341327233184029,0.00313619937384663,-141.167,138.833,"4761","4761 5123","5123 5410"
"404","Sara","Upper",1,"N","","","66",4761,2099,1170.667,103.671,38.326,"","Alive","",5123,1695.333,1097.667,99.62,59.404,"","","Y","",0,,,,,"","",5410,,,,,404,"Upper.1.404",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.175727939440207,9.62409186674828,5.36760683819467,0.267786023021736,7.64235542669701,4.94814962851323,,,,-0.419457209681436,,0.0920580835815292,,350.167,83,"4761","4761 5123","5123 5410"
"405","Sara","Upper",1,"N","","","67",4761,2098.667,1113.333,129.806,39.777,"","Alive","",5123,1708.333,1025.333,125.838,43.868,"","","N","",1,1708.333,1025.333,125.838,"43.868","Alive","",5410,1708.333,1025.333,125.838,43.868,405,"Upper.1.405",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.182380896704929,9.62256503368891,5.10472561709503,0.197751620394545,7.70095784908073,4.62207673461292,0.203147925322252,7.91110387320003,4.74820533679312,-0.48264888248211,0.126128602180204,0.0153707236896153,0.00539630492770754,292.833,98,"4761","4761 5123","5123 5410"
"408","Sara","Upper",1,"N","","","70",4761,2012.667,1676,87.51,22.706,"","Alive","",5123,1617.5,1643.5,84.611,53.235,"","","Y","",0,,,,,"","",5410,,,,,408,"Upper.1.408",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.104108923261737,9.22824778712371,7.68460122375899,0.239976919661338,7.29149370812838,7.40869855289582,,,,-0.275902670863167,,0.135867996399601,,855.5,42.5,"4761","4761 5123","5123 5410"
"409","Sara","Upper",1,"N","","","71",4761,1907,1613,121.701,39.788,"","Alive","",5123,1510,1573.333,130.503,62.911,"","","Y","",0,,,,,"","",5410,,,,,409,"Upper.1.409",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.182431332631815,8.74375568837016,7.39574091522867,0.283595153429406,6.80689675380146,7.09239423201901,,,,-0.303346683209659,,0.101163820797591,,792.5,49.6669999999999,"4761","4761 5123","5123 5410"
"413","Sara","Upper",1,"N","","","75",4761,2547.333,1231.333,-17.354,32.694,"","Alive","",5123,2202,1136,163.072,72.541,"","","Y","",0,,,,,"","",5410,,,,,413,"Upper.1.413",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.149904744874449,11.6797364493566,5.64576556005658,0.327006024779809,9.92634877607338,5.12095014060825,,,,-0.524815419448333,,0.17710127990536,,410.833,105.333,"4761","4761 5123","5123 5410"
"418","Sara","Upper",1,"N","","","80",4761,2776.667,1024.667,1.364,42.005,"","Alive","",5123,2397.333,877,-174.999,80.277,"","","N","",1,2397.333,877,-174.999,"80.277","Alive","",5410,2397.333,877,-174.999,80.277,418,"Upper.1.418",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.192596464441525,12.7312521635866,4.69818453588631,0.361878973976768,10.806886235418,3.95340957157873,0.371754034856716,11.1017877554612,4.06129138569379,-0.744774964307582,0.107881814115062,0.169282509535243,0.00987506087994849,204.167,157.667,"4761","4761 5123","5123 5410"
"429","Sara","Upper",1,"N","","","91",4761,3261,2662,-3.945,58.138,"","Alive","",5123,2926,2726.5,-177.23,62.073,"","","N","",1,2926,2726.5,-177.23,"62.073","Alive","",5410,2926,2726.5,-177.23,62.073,429,"Upper.1.429",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.266567628846599,14.9519597796409,12.2054943064716,0.279817551124979,13.1900529149822,12.2907311253243,0.287453295534972,13.5499869949145,12.6261242452612,0.0852368188526658,0.335393119936962,0.0132499222783795,0.00763574440999343,1841.5,-54.5,"4761","4761 5123","5123 5410"
"436","Sara","Upper",1,"N","","","98",4761,1764,1982.333,135,62.699,"","Alive","",5123,1399,1976.5,134.653,116.675,"","","Y","",0,,,,,"","",5410,,,,,436,"Upper.1.436",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.287480198167342,8.08808863884896,9.08916384110849,0.525956740893897,6.30652222421738,8.90982214164807,,,,-0.179341699460426,,0.238476542726555,,1161.833,15.8330000000001,"4761","4761 5123","5123 5410"
"437","Sara","Upper",1,"N","","","99",4761,2020.333,1246,157.62,36.154,"","Alive","",5123,1608.5,1175,160.907,55.027,"","","Y","",0,,,,,"","",5410,,,,,437,"Upper.1.437",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.165769136422305,9.26339704307916,5.713014990933,0.248055038193002,7.25092280032427,5.29675740775941,,,,-0.416257583173585,,0.0822859017706972,,425.5,81,"4761","4761 5123","5123 5410"
"439","Sara","Upper",1,"N","","","101",4761,1940.333,1535,159.274,78.497,"","Alive","",5123,1542.667,1480,160.484,83.501,"","","N","",1,1542.667,1480,160.484,"83.501","Alive","",5410,1542.667,1480,160.484,83.501,439,"Upper.1.439",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.359915359344516,8.89659030208828,7.03810434276256,0.376412374727931,6.95415562549446,6.67166039445441,0.386684027362391,7.14392268881879,6.85371864404425,-0.366443948308152,0.182058249589842,0.0164970153834144,0.0102716526344604,714.5,65,"4761","4761 5123","5123 5410"
"443","Sara","Upper",1,"N","","","105",4761,2368.333,1514.333,96.226,109.919,"","Alive","",5123,1999,1426.333,105.422,120.333,"","","N","",1,1999,1426.333,105.422,"120.333","Alive","",5410,1999,1426.333,105.422,120.333,443,"Upper.1.443",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.50398787703721,10.8590063663895,6.94334440631183,0.542446560976947,9.01124941115835,6.42973607121847,0.557249003779579,9.25715106043544,6.60519261805106,-0.513608335093356,0.175456546832587,0.0384586839397372,0.0148024428026314,693.833,98,"4761","4761 5123","5123 5410"
"447","Sara","Upper",1,"N","","","109",4761,2688.667,1331,141.71,24.157,"","Alive","",5123,2354,1240,138.094,51.932,"","","N","",1,2354,1240,138.094,"51.932","Alive","",5410,2354,1240,138.094,51.932,447,"Upper.1.447",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.110761880526459,12.3277647484967,6.10274715323581,0.234103153787031,10.6115463300984,5.58976951967802,0.240491430150342,10.9011173568109,5.74230480987491,-0.512977633557792,0.152535290196894,0.123341273260572,0.0063882763633106,510.5,101,"4761","4761 5123","5123 5410"
"462","Sara","Upper",1,"N","","","124",4761,3964.667,1816.333,-4.236,27.406,"","Alive","",5123,3617,1796.25,156.297,44.981,"","","N","",1,3617,1796.25,156.297,"44.981","Alive","",5410,3617,1796.25,156.297,44.981,462,"Upper.1.462",1308.591,1331.003,1295.647,218.0985,221.833833333333,215.941166666667,0.125658819294952,18.1783322673012,8.32803985355241,0.20276888932632,16.3049970586092,8.09727701590455,0.208302106978212,16.7499326591271,8.31823791511114,-0.230762837647863,0.22096089920659,0.0771100700313685,0.00553321765189235,995.833,30.0830000000001,"4761","4761 5123","5123 5410"
"642","Sara","Upper",2,"N","","","7",4763,1292.667,1339.333,177.614,48.074,"","Alive","7",5125,1393.5,1545.5,176.987,57.079,"","IMGP5197_U2","N","",1,1393.5,1545.5,176.987,"57.079","Blurry","",5413,,,,,642,"Upper .2.642",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.222730143825895,5.98901499415461,6.20522177727603,0.261463866004292,6.38325649147639,7.07952845897149,,,,0.874306681695453,,0.0387337221783967,,518.833,-196.167,"4763","4763 5125","5125 5413"
"669","Sara","Upper",2,"N","","","34",4763,1609.667,699,49.97,33.119,"","Alive","34",5125,1749,925,58.671,53.852,"","IMGP5197_U2","N","",1,1749,925,58.671,"53.852","Alive","",5413,1585,657.5,60.408,93.15,669,"Upper .2.669",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.153442601684275,7.45769776639759,3.238515008826,0.246681828904906,8.01170836282182,4.2371813811379,0.43009809376277,7.31836262602243,3.03585074234054,0.998666372311905,-1.20133063879736,0.0932392272206312,0.183416264857863,-121.5,-216,"4763","4763 5125","5125 5413"
"670","Sara","Upper",2,"N","","","35",4763,1895,860.333,126.158,32.551,"","Alive","35",5125,2023,1069.333,120.256,42.09,"","IMGP5197_U2","N","",1,2023,1069.333,120.256,"42.09","Alive","",5413,1865,803.5,126.69,63.6,670,"Upper .2.670",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.150811018672811,8.77966515268278,3.98598187852403,0.192803204683345,9.26683019896429,4.89833284090415,0.293657957738187,8.61119640222829,3.70997121136216,0.912350962380118,-1.18836162954198,0.041992186010534,0.100854753054842,39.833,-199,"4763","4763 5125","5125 5413"
"672","Sara","Upper",2,"N","","","37",4763,1693.667,1099.667,-137.203,36.782,"","Alive","37",5125,1791.5,1305,-149.216,54.708,"","IMGP5197_U2","N","",1,1791.5,1305,-149.216,"54.708","Alive","",5413,1634.5,1036.5,27.897,57.706,672,"Upper .2.672",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.170413532267007,7.84687553569857,5.09483273849879,0.250602939458694,8.20638966952276,5.97786129987563,0.266443806749054,7.54691716860168,4.78579360370489,0.88302856137684,-1.19206769617074,0.0801894071916875,0.0158408672903597,279.167,-195.333,"4763","4763 5125","5125 5413"
"674","Sara","Upper",2,"N","","","39",4763,1521.667,1564.333,35.676,47.898,"","Alive","39",5125,1608,1772,35.754,61.612,"","IMGP5197_U2","N","",1,1608,1772,35.754,"61.612","Alive","",5413,1479.5,1528.5,33.887,80.709,674,"Upper .2.674",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.221914723737836,7.04998772236799,7.2476622307608,0.282228345140182,7.36582449823756,8.11706530527174,0.372654718727852,6.83124132820201,7.05748723903804,0.869403074510944,-1.0595780662337,0.0603136214023457,0.0904263735876696,743.833,-197.667,"4763","4763 5125","5125 5413"
"682","Sara","Upper",2,"N","","","47",4763,1653,1828.5,26.053,50.09,"","Alive","47",5125,1721.333,2029.333,25.463,47.122,"","IMGP5197_U2","N","",1,1721.333,2029.333,25.463,"47.122","Blurry","",5413,,,,,682,"Upper .2.682",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.232070410289119,7.65846253160139,8.4715660853195,0.215853471396735,7.88497312252783,9.29584000403105,,,,0.824273918711544,,-0.0162169388923837,,1008,-190.833,"4763","4763 5125","5125 5413"
